id,identifier,work_home_actual
76535,76535,0
76536,76536,0
76537,76537,0
76538,76538,0
76539,76539,0
76540,76540,0
76541,76541,0
76542,76542,0
76543,76543,1
76544,76544,0
76545,76545,0
76546,76546,0
76547,76547,1
76548,76548,0
76549,76549,0
76550,76550,1
76551,76551,1
76552,76552,1
76553,76553,1
76554,76554,1
76555,76555,1
76556,76556,1
76557,76557,1
76558,76558,0
76559,76559,1
76560,76560,1
76561,76561,1
76562,76562,0
76563,76563,0
76564,76564,1
76565,76565,0
76566,76566,1
76567,76567,0
76568,76568,1
76569,76569,0
76570,76570,0
76571,76571,0
76572,76572,0
76573,76573,0
76574,76574,1
76575,76575,1
76576,76576,0
76577,76577,0
76578,76578,0
76579,76579,0
76580,76580,0
76581,76581,0
76582,76582,0
76583,76583,0
76584,76584,0
76585,76585,0
76586,76586,1
76587,76587,1
76588,76588,0
76589,76589,0
76590,76590,0
76591,76591,1
76592,76592,1
76593,76593,1
76594,76594,0
76595,76595,1
76596,76596,1
76597,76597,1
76598,76598,1
76599,76599,0
76600,76600,0
76601,76601,0
76602,76602,0
76603,76603,1
76604,76604,0
76605,76605,0
76606,76606,1
76607,76607,1
76608,76608,0
76609,76609,0
76610,76610,1
76611,76611,1
76612,76612,0
76613,76613,1
76614,76614,1
76615,76615,1
76616,76616,0
76617,76617,1
76618,76618,0
76619,76619,0
76620,76620,0
76621,76621,0
76622,76622,1
76623,76623,0
76624,76624,0
76625,76625,1
76626,76626,1
76627,76627,1
76628,76628,0
76629,76629,0
76630,76630,1
76631,76631,0
76632,76632,1
76633,76633,0
76634,76634,1
76635,76635,1
76636,76636,1
76637,76637,0
76638,76638,0
76639,76639,0
76640,76640,0
76641,76641,0
76642,76642,1
76643,76643,1
76644,76644,0
76645,76645,0
76646,76646,0
76647,76647,0
76648,76648,1
76649,76649,1
76650,76650,0
76651,76651,0
76652,76652,1
76653,76653,0
76654,76654,0
76655,76655,1
76656,76656,1
76657,76657,0
76658,76658,1
76659,76659,1
76660,76660,0
76661,76661,1
76662,76662,1
76663,76663,1
76664,76664,1
76665,76665,1
76666,76666,1
76667,76667,0
76668,76668,1
76669,76669,1
76670,76670,0
76671,76671,1
76672,76672,1
76673,76673,0
76674,76674,1
76675,76675,0
76676,76676,0
76677,76677,0
76678,76678,1
76679,76679,0
76680,76680,1
76681,76681,1
76682,76682,1
76683,76683,0
76684,76684,0
76685,76685,0
76686,76686,0
76687,76687,0
76688,76688,0
76689,76689,0
76690,76690,0
76691,76691,1
76692,76692,0
76693,76693,1
76694,76694,0
76695,76695,1
76696,76696,1
76697,76697,0
76698,76698,0
76699,76699,0
76700,76700,0
76701,76701,1
76702,76702,1
76703,76703,1
76704,76704,1
76705,76705,0
76706,76706,1
76707,76707,0
76708,76708,1
76709,76709,1
76710,76710,0
76711,76711,1
76712,76712,1
76713,76713,0
76714,76714,0
76715,76715,1
76716,76716,1
76717,76717,1
76718,76718,0
76719,76719,0
76720,76720,1
76721,76721,0
76722,76722,1
76723,76723,1
76724,76724,0
76725,76725,0
76726,76726,0
76727,76727,1
76728,76728,0
76729,76729,0
76730,76730,1
76731,76731,1
76732,76732,1
76733,76733,0
76734,76734,0
76735,76735,0
76736,76736,0
76737,76737,0
76738,76738,0
76739,76739,1
76740,76740,1
76741,76741,0
76742,76742,0
76743,76743,0
76744,76744,1
76745,76745,0
76746,76746,1
76747,76747,1
76748,76748,1
76749,76749,1
76750,76750,1
76751,76751,0
76752,76752,0
76753,76753,0
76754,76754,0
76755,76755,1
76756,76756,0
76757,76757,1
76758,76758,0
76759,76759,1
76760,76760,1
76761,76761,0
76762,76762,1
76763,76763,0
76764,76764,0
76765,76765,1
76766,76766,1
76767,76767,0
76768,76768,0
76769,76769,0
76770,76770,1
76771,76771,0
76772,76772,0
76773,76773,1
76774,76774,0
76775,76775,0
76776,76776,0
76777,76777,1
76778,76778,1
76779,76779,0
76780,76780,1
76781,76781,0
76782,76782,0
76783,76783,1
76784,76784,0
76785,76785,0
76786,76786,0
76787,76787,0
76788,76788,0
76789,76789,1
76790,76790,1
76791,76791,1
76792,76792,1
76793,76793,1
76794,76794,0
76795,76795,1
76796,76796,0
76797,76797,1
76798,76798,0
76799,76799,0
76800,76800,1
76801,76801,0
76802,76802,1
76803,76803,0
76804,76804,0
76805,76805,1
76806,76806,0
76807,76807,0
76808,76808,1
76809,76809,1
76810,76810,0
76811,76811,0
76812,76812,0
76813,76813,1
76814,76814,0
76815,76815,1
76816,76816,0
76817,76817,1
76818,76818,1
76819,76819,0
76820,76820,0
76821,76821,0
76822,76822,1
76823,76823,0
76824,76824,0
76825,76825,1
76826,76826,1
76827,76827,1
76828,76828,0
76829,76829,0
76830,76830,1
76831,76831,0
76832,76832,1
76833,76833,0
76834,76834,1
76835,76835,0
76836,76836,0
76837,76837,1
76838,76838,0
76839,76839,1
76840,76840,1
76841,76841,0
76842,76842,1
76843,76843,1
76844,76844,1
76845,76845,0
76846,76846,1
76847,76847,0
76848,76848,0
76849,76849,1
76850,76850,0
76851,76851,0
76852,76852,1
76853,76853,0
76854,76854,0
76855,76855,0
76856,76856,0
76857,76857,1
76858,76858,1
76859,76859,0
76860,76860,0
76861,76861,1
76862,76862,0
76863,76863,1
76864,76864,1
76865,76865,1
76866,76866,0
76867,76867,1
76868,76868,0
76869,76869,1
76870,76870,1
76871,76871,1
76872,76872,0
76873,76873,0
76874,76874,1
76875,76875,1
76876,76876,1
76877,76877,1
76878,76878,0
76879,76879,1
76880,76880,0
76881,76881,1
76882,76882,1
76883,76883,0
76884,76884,0
76885,76885,1
76886,76886,1
76887,76887,1
76888,76888,1
76889,76889,1
76890,76890,0
76891,76891,0
76892,76892,1
76893,76893,0
76894,76894,1
76895,76895,0
76896,76896,0
76897,76897,1
76898,76898,0
76899,76899,0
76900,76900,1
76901,76901,1
76902,76902,1
76903,76903,1
76904,76904,1
76905,76905,0
76906,76906,1
76907,76907,0
76908,76908,0
76909,76909,1
76910,76910,0
76911,76911,0
76912,76912,0
76913,76913,0
76914,76914,1
76915,76915,0
76916,76916,1
76917,76917,0
76918,76918,1
76919,76919,0
76920,76920,0
76921,76921,0
76922,76922,0
76923,76923,0
76924,76924,1
76925,76925,1
76926,76926,0
76927,76927,0
76928,76928,1
76929,76929,0
76930,76930,0
76931,76931,0
76932,76932,1
76933,76933,1
76934,76934,1
76935,76935,0
76936,76936,1
76937,76937,0
76938,76938,1
76939,76939,1
76940,76940,0
76941,76941,0
76942,76942,0
76943,76943,1
76944,76944,1
76945,76945,0
76946,76946,0
76947,76947,0
76948,76948,0
76949,76949,1
76950,76950,1
76951,76951,1
76952,76952,0
76953,76953,0
76954,76954,1
76955,76955,1
76956,76956,1
76957,76957,0
76958,76958,1
76959,76959,1
76960,76960,1
76961,76961,0
76962,76962,1
76963,76963,1
76964,76964,0
76965,76965,1
76966,76966,1
76967,76967,1
76968,76968,1
76969,76969,1
76970,76970,0
76971,76971,1
76972,76972,1
76973,76973,1
76974,76974,1
76975,76975,1
76976,76976,0
76977,76977,0
76978,76978,1
76979,76979,1
76980,76980,1
76981,76981,1
76982,76982,1
76983,76983,1
76984,76984,1
76985,76985,0
76986,76986,1
76987,76987,0
76988,76988,0
76989,76989,0
76990,76990,0
76991,76991,1
76992,76992,0
76993,76993,0
76994,76994,1
76995,76995,0
76996,76996,1
76997,76997,0
76998,76998,1
76999,76999,1
77000,77000,0
77001,77001,0
77002,77002,1
77003,77003,0
77004,77004,1
77005,77005,0
77006,77006,0
77007,77007,0
77008,77008,0
77009,77009,0
77010,77010,1
77011,77011,1
77012,77012,0
77013,77013,1
77014,77014,0
77015,77015,1
77016,77016,0
77017,77017,1
77018,77018,1
77019,77019,0
77020,77020,0
77021,77021,0
77022,77022,0
77023,77023,1
77024,77024,1
77025,77025,0
77026,77026,0
77027,77027,1
77028,77028,1
77029,77029,0
77030,77030,1
77031,77031,0
77032,77032,1
77033,77033,0
77034,77034,1
77035,77035,0
77036,77036,1
77037,77037,1
77038,77038,0
77039,77039,0
77040,77040,1
77041,77041,1
77042,77042,0
77043,77043,0
77044,77044,1
77045,77045,0
77046,77046,1
77047,77047,0
77048,77048,1
77049,77049,0
77050,77050,1
77051,77051,0
77052,77052,0
77053,77053,1
77054,77054,0
77055,77055,1
77056,77056,0
77057,77057,1
77058,77058,0
77059,77059,1
77060,77060,0
77061,77061,1
77062,77062,0
77063,77063,0
77064,77064,0
77065,77065,0
77066,77066,0
77067,77067,0
77068,77068,0
77069,77069,1
77070,77070,1
77071,77071,1
77072,77072,1
77073,77073,1
77074,77074,0
77075,77075,1
77076,77076,1
77077,77077,0
77078,77078,1
77079,77079,0
77080,77080,1
77081,77081,1
77082,77082,1
77083,77083,1
77084,77084,1
77085,77085,0
77086,77086,1
77087,77087,1
77088,77088,0
77089,77089,0
77090,77090,1
77091,77091,0
77092,77092,0
77093,77093,0
77094,77094,1
77095,77095,0
77096,77096,1
77097,77097,0
77098,77098,0
77099,77099,0
77100,77100,1
77101,77101,0
77102,77102,0
77103,77103,1
77104,77104,0
77105,77105,1
77106,77106,0
77107,77107,1
77108,77108,1
77109,77109,1
77110,77110,1
77111,77111,1
77112,77112,1
77113,77113,1
77114,77114,0
77115,77115,1
77116,77116,1
77117,77117,1
77118,77118,1
77119,77119,1
77120,77120,0
77121,77121,0
77122,77122,0
77123,77123,0
77124,77124,1
77125,77125,1
77126,77126,1
77127,77127,0
77128,77128,1
77129,77129,0
77130,77130,0
77131,77131,1
77132,77132,0
77133,77133,1
77134,77134,1
77135,77135,0
77136,77136,1
77137,77137,1
77138,77138,1
77139,77139,0
77140,77140,1
77141,77141,1
77142,77142,1
77143,77143,0
77144,77144,0
77145,77145,0
77146,77146,0
77147,77147,1
77148,77148,1
77149,77149,1
77150,77150,1
77151,77151,1
77152,77152,0
77153,77153,0
77154,77154,1
77155,77155,1
77156,77156,0
77157,77157,1
77158,77158,1
77159,77159,0
77160,77160,0
77161,77161,0
77162,77162,0
77163,77163,0
77164,77164,1
77165,77165,0
77166,77166,0
77167,77167,1
77168,77168,1
77169,77169,1
77170,77170,1
77171,77171,0
77172,77172,0
77173,77173,1
77174,77174,1
77175,77175,0
77176,77176,0
77177,77177,1
77178,77178,0
77179,77179,0
77180,77180,1
77181,77181,0
77182,77182,0
77183,77183,0
77184,77184,1
77185,77185,0
77186,77186,1
77187,77187,0
77188,77188,0
77189,77189,1
77190,77190,1
77191,77191,0
77192,77192,0
77193,77193,1
77194,77194,0
77195,77195,0
77196,77196,0
77197,77197,0
77198,77198,0
77199,77199,0
77200,77200,0
77201,77201,1
77202,77202,1
77203,77203,0
77204,77204,0
77205,77205,0
77206,77206,0
77207,77207,1
77208,77208,0
77209,77209,1
77210,77210,0
77211,77211,1
77212,77212,1
77213,77213,1
77214,77214,0
77215,77215,0
77216,77216,0
77217,77217,0
77218,77218,1
77219,77219,1
77220,77220,1
77221,77221,1
77222,77222,0
77223,77223,0
77224,77224,0
77225,77225,0
77226,77226,0
77227,77227,0
77228,77228,0
77229,77229,0
77230,77230,0
77231,77231,1
77232,77232,1
77233,77233,1
77234,77234,1
77235,77235,1
77236,77236,0
77237,77237,1
77238,77238,0
77239,77239,1
77240,77240,0
77241,77241,0
77242,77242,0
77243,77243,0
77244,77244,0
77245,77245,0
77246,77246,0
77247,77247,1
77248,77248,0
77249,77249,1
77250,77250,0
77251,77251,1
77252,77252,0
77253,77253,1
77254,77254,1
77255,77255,0
77256,77256,1
77257,77257,0
77258,77258,0
77259,77259,0
77260,77260,1
77261,77261,1
77262,77262,1
77263,77263,1
77264,77264,1
77265,77265,0
77266,77266,1
77267,77267,0
77268,77268,1
77269,77269,0
77270,77270,1
77271,77271,1
77272,77272,1
77273,77273,1
77274,77274,1
77275,77275,1
77276,77276,1
77277,77277,0
77278,77278,1
77279,77279,0
77280,77280,1
77281,77281,1
77282,77282,1
77283,77283,1
77284,77284,0
77285,77285,0
77286,77286,1
77287,77287,1
77288,77288,1
77289,77289,0
77290,77290,1
77291,77291,0
77292,77292,1
77293,77293,0
77294,77294,1
77295,77295,0
77296,77296,1
77297,77297,0
77298,77298,0
77299,77299,1
77300,77300,1
77301,77301,0
77302,77302,0
77303,77303,0
77304,77304,1
77305,77305,0
77306,77306,1
77307,77307,0
77308,77308,1
77309,77309,1
77310,77310,0
77311,77311,0
77312,77312,1
77313,77313,1
77314,77314,0
77315,77315,0
77316,77316,1
77317,77317,1
77318,77318,0
77319,77319,1
77320,77320,0
77321,77321,1
77322,77322,1
77323,77323,0
77324,77324,1
77325,77325,1
77326,77326,1
77327,77327,0
77328,77328,1
77329,77329,1
77330,77330,1
77331,77331,0
77332,77332,1
77333,77333,1
77334,77334,1
77335,77335,1
77336,77336,0
77337,77337,0
77338,77338,0
77339,77339,1
77340,77340,0
77341,77341,0
77342,77342,0
77343,77343,1
77344,77344,1
77345,77345,1
77346,77346,1
77347,77347,1
77348,77348,0
77349,77349,1
77350,77350,1
77351,77351,1
77352,77352,1
77353,77353,0
77354,77354,1
77355,77355,1
77356,77356,0
77357,77357,1
77358,77358,0
77359,77359,1
77360,77360,1
77361,77361,0
77362,77362,0
77363,77363,0
77364,77364,1
77365,77365,1
77366,77366,0
77367,77367,1
77368,77368,0
77369,77369,1
77370,77370,1
77371,77371,0
77372,77372,0
77373,77373,0
77374,77374,1
77375,77375,0
77376,77376,0
77377,77377,1
77378,77378,1
77379,77379,0
77380,77380,1
77381,77381,1
77382,77382,0
77383,77383,1
77384,77384,0
77385,77385,0
77386,77386,1
77387,77387,0
77388,77388,0
77389,77389,1
77390,77390,1
77391,77391,1
77392,77392,1
77393,77393,0
77394,77394,1
77395,77395,0
77396,77396,1
77397,77397,0
77398,77398,1
77399,77399,0
77400,77400,0
77401,77401,0
77402,77402,0
77403,77403,1
77404,77404,1
77405,77405,0
77406,77406,1
77407,77407,1
77408,77408,1
77409,77409,1
77410,77410,1
77411,77411,1
77412,77412,1
77413,77413,0
77414,77414,0
77415,77415,1
77416,77416,0
77417,77417,0
77418,77418,0
77419,77419,1
77420,77420,1
77421,77421,1
77422,77422,1
77423,77423,0
77424,77424,0
77425,77425,0
77426,77426,0
77427,77427,1
77428,77428,0
77429,77429,1
77430,77430,1
77431,77431,1
77432,77432,1
77433,77433,1
77434,77434,0
77435,77435,1
77436,77436,0
77437,77437,0
77438,77438,1
77439,77439,1
77440,77440,0
77441,77441,1
77442,77442,0
77443,77443,0
77444,77444,0
77445,77445,0
77446,77446,1
77447,77447,1
77448,77448,0
77449,77449,1
77450,77450,0
77451,77451,0
77452,77452,0
77453,77453,1
77454,77454,0
77455,77455,1
77456,77456,1
77457,77457,0
77458,77458,1
77459,77459,1
77460,77460,0
77461,77461,0
77462,77462,0
77463,77463,1
77464,77464,0
77465,77465,1
77466,77466,0
77467,77467,1
77468,77468,1
77469,77469,1
77470,77470,0
77471,77471,0
77472,77472,1
77473,77473,1
77474,77474,0
77475,77475,1
77476,77476,1
77477,77477,0
77478,77478,1
77479,77479,0
77480,77480,1
77481,77481,0
77482,77482,0
77483,77483,1
77484,77484,0
77485,77485,1
77486,77486,0
77487,77487,0
77488,77488,1
77489,77489,0
77490,77490,0
77491,77491,0
77492,77492,1
77493,77493,1
77494,77494,0
77495,77495,1
77496,77496,1
77497,77497,1
77498,77498,1
77499,77499,1
77500,77500,1
77501,77501,0
77502,77502,1
77503,77503,1
77504,77504,0
77505,77505,1
77506,77506,1
77507,77507,0
77508,77508,1
77509,77509,1
77510,77510,1
77511,77511,0
77512,77512,1
77513,77513,0
77514,77514,0
77515,77515,0
77516,77516,1
77517,77517,0
77518,77518,0
77519,77519,0
77520,77520,1
77521,77521,1
77522,77522,0
77523,77523,0
77524,77524,1
77525,77525,1
77526,77526,0
77527,77527,1
77528,77528,0
77529,77529,0
77530,77530,1
77531,77531,1
77532,77532,1
77533,77533,1
77534,77534,1
77535,77535,1
77536,77536,1
77537,77537,1
77538,77538,1
77539,77539,0
77540,77540,1
77541,77541,1
77542,77542,1
77543,77543,0
77544,77544,0
77545,77545,0
77546,77546,1
77547,77547,0
77548,77548,1
77549,77549,1
77550,77550,0
77551,77551,1
77552,77552,0
77553,77553,1
77554,77554,0
77555,77555,1
77556,77556,0
77557,77557,0
77558,77558,1
77559,77559,0
77560,77560,1
77561,77561,1
77562,77562,0
77563,77563,1
77564,77564,0
77565,77565,1
77566,77566,0
77567,77567,1
77568,77568,1
77569,77569,1
77570,77570,1
77571,77571,1
77572,77572,1
77573,77573,0
77574,77574,0
77575,77575,0
77576,77576,0
77577,77577,1
77578,77578,0
77579,77579,1
77580,77580,0
77581,77581,1
77582,77582,1
77583,77583,0
77584,77584,1
77585,77585,1
77586,77586,0
77587,77587,0
77588,77588,0
77589,77589,0
77590,77590,1
77591,77591,1
77592,77592,1
77593,77593,0
77594,77594,1
77595,77595,0
77596,77596,0
77597,77597,1
77598,77598,1
77599,77599,0
77600,77600,0
77601,77601,0
77602,77602,0
77603,77603,0
77604,77604,0
77605,77605,0
77606,77606,1
77607,77607,0
77608,77608,1
77609,77609,1
77610,77610,1
77611,77611,0
77612,77612,0
77613,77613,0
77614,77614,1
77615,77615,1
77616,77616,1
77617,77617,1
77618,77618,0
77619,77619,1
77620,77620,0
77621,77621,0
77622,77622,1
77623,77623,0
77624,77624,1
77625,77625,1
77626,77626,1
77627,77627,1
77628,77628,1
77629,77629,0
77630,77630,1
77631,77631,1
77632,77632,1
77633,77633,1
77634,77634,1
77635,77635,1
77636,77636,1
77637,77637,0
77638,77638,1
77639,77639,1
77640,77640,1
77641,77641,0
77642,77642,0
77643,77643,0
77644,77644,1
77645,77645,0
77646,77646,1
77647,77647,0
77648,77648,1
77649,77649,1
77650,77650,0
77651,77651,0
77652,77652,0
77653,77653,1
77654,77654,1
77655,77655,0
77656,77656,0
77657,77657,1
77658,77658,0
77659,77659,1
77660,77660,1
77661,77661,1
77662,77662,0
77663,77663,1
77664,77664,0
77665,77665,1
77666,77666,0
77667,77667,0
77668,77668,0
77669,77669,1
77670,77670,0
77671,77671,0
77672,77672,0
77673,77673,1
77674,77674,0
77675,77675,0
77676,77676,1
77677,77677,1
77678,77678,1
77679,77679,0
77680,77680,1
77681,77681,0
77682,77682,1
77683,77683,0
77684,77684,1
77685,77685,1
77686,77686,0
77687,77687,1
77688,77688,1
77689,77689,0
77690,77690,0
77691,77691,1
77692,77692,0
77693,77693,0
77694,77694,0
77695,77695,0
77696,77696,1
77697,77697,1
77698,77698,0
77699,77699,0
77700,77700,0
77701,77701,1
77702,77702,0
77703,77703,0
77704,77704,0
77705,77705,0
77706,77706,1
77707,77707,0
77708,77708,0
77709,77709,0
77710,77710,0
77711,77711,0
77712,77712,1
77713,77713,1
77714,77714,0
77715,77715,0
77716,77716,1
77717,77717,1
77718,77718,0
77719,77719,1
77720,77720,1
77721,77721,0
77722,77722,1
77723,77723,1
77724,77724,0
77725,77725,0
77726,77726,1
77727,77727,1
77728,77728,1
77729,77729,1
77730,77730,1
77731,77731,0
77732,77732,1
77733,77733,0
77734,77734,1
77735,77735,0
77736,77736,0
77737,77737,0
77738,77738,1
77739,77739,0
77740,77740,1
77741,77741,0
77742,77742,0
77743,77743,0
77744,77744,0
77745,77745,1
77746,77746,1
77747,77747,0
77748,77748,0
77749,77749,0
77750,77750,1
77751,77751,0
77752,77752,1
77753,77753,1
77754,77754,0
77755,77755,1
77756,77756,0
77757,77757,0
77758,77758,0
77759,77759,0
77760,77760,0
77761,77761,0
77762,77762,1
77763,77763,1
77764,77764,1
77765,77765,0
77766,77766,0
77767,77767,0
77768,77768,0
77769,77769,0
77770,77770,0
77771,77771,1
77772,77772,0
77773,77773,0
77774,77774,1
77775,77775,0
77776,77776,0
77777,77777,0
77778,77778,1
77779,77779,1
77780,77780,1
77781,77781,0
77782,77782,1
77783,77783,1
77784,77784,1
77785,77785,0
77786,77786,1
77787,77787,0
77788,77788,1
77789,77789,0
77790,77790,0
77791,77791,0
77792,77792,0
77793,77793,1
77794,77794,0
77795,77795,0
77796,77796,1
77797,77797,1
77798,77798,0
77799,77799,1
77800,77800,1
77801,77801,0
77802,77802,1
77803,77803,1
77804,77804,0
77805,77805,1
77806,77806,0
77807,77807,0
77808,77808,0
77809,77809,0
77810,77810,0
77811,77811,0
77812,77812,0
77813,77813,0
77814,77814,0
77815,77815,0
77816,77816,0
77817,77817,0
77818,77818,0
77819,77819,0
77820,77820,1
77821,77821,1
77822,77822,1
77823,77823,1
77824,77824,0
77825,77825,1
77826,77826,1
77827,77827,0
77828,77828,0
77829,77829,0
77830,77830,0
77831,77831,0
77832,77832,0
77833,77833,1
77834,77834,1
77835,77835,1
77836,77836,1
77837,77837,0
77838,77838,1
77839,77839,0
77840,77840,0
77841,77841,1
77842,77842,1
77843,77843,1
77844,77844,0
77845,77845,1
77846,77846,0
77847,77847,0
77848,77848,0
77849,77849,1
77850,77850,1
77851,77851,0
77852,77852,0
77853,77853,0
77854,77854,1
77855,77855,1
77856,77856,1
77857,77857,0
77858,77858,0
77859,77859,1
77860,77860,0
77861,77861,1
77862,77862,0
77863,77863,0
77864,77864,1
77865,77865,0
77866,77866,1
77867,77867,0
77868,77868,1
77869,77869,0
77870,77870,1
77871,77871,0
77872,77872,0
77873,77873,1
77874,77874,1
77875,77875,0
77876,77876,0
77877,77877,0
77878,77878,0
77879,77879,0
77880,77880,1
77881,77881,1
77882,77882,0
77883,77883,0
77884,77884,1
77885,77885,0
77886,77886,0
77887,77887,1
77888,77888,1
77889,77889,0
77890,77890,1
77891,77891,0
77892,77892,1
77893,77893,1
77894,77894,1
77895,77895,1
77896,77896,0
77897,77897,0
77898,77898,0
77899,77899,1
77900,77900,1
77901,77901,0
77902,77902,0
77903,77903,0
77904,77904,1
77905,77905,1
77906,77906,1
77907,77907,0
77908,77908,0
77909,77909,1
77910,77910,0
77911,77911,0
77912,77912,0
77913,77913,0
77914,77914,1
77915,77915,0
77916,77916,1
77917,77917,0
77918,77918,1
77919,77919,0
77920,77920,0
77921,77921,0
77922,77922,0
77923,77923,0
77924,77924,0
77925,77925,1
77926,77926,0
77927,77927,1
77928,77928,1
77929,77929,1
77930,77930,1
77931,77931,0
77932,77932,0
77933,77933,0
77934,77934,1
77935,77935,0
77936,77936,0
77937,77937,1
77938,77938,0
77939,77939,0
77940,77940,1
77941,77941,1
77942,77942,1
77943,77943,1
77944,77944,1
77945,77945,1
77946,77946,0
77947,77947,0
77948,77948,1
77949,77949,0
77950,77950,0
77951,77951,0
77952,77952,0
77953,77953,0
77954,77954,1
77955,77955,1
77956,77956,1
77957,77957,1
77958,77958,1
77959,77959,0
77960,77960,0
77961,77961,0
77962,77962,1
77963,77963,1
77964,77964,0
77965,77965,0
77966,77966,1
77967,77967,1
77968,77968,1
77969,77969,0
77970,77970,0
77971,77971,1
77972,77972,1
77973,77973,1
77974,77974,0
77975,77975,0
77976,77976,0
77977,77977,0
77978,77978,1
77979,77979,1
77980,77980,1
77981,77981,1
77982,77982,1
77983,77983,1
77984,77984,1
77985,77985,1
77986,77986,0
77987,77987,1
77988,77988,0
77989,77989,0
77990,77990,1
77991,77991,1
77992,77992,0
77993,77993,1
77994,77994,0
77995,77995,1
77996,77996,0
77997,77997,1
77998,77998,0
77999,77999,0
78000,78000,1
78001,78001,0
